,ticker,Expiration,Count,SolveTime,RiskFreeRate,YieldRate
769,AGZ,09/16/2022,30,0.5446124076843262,0.5437605219713043,0.475660680141051
770,AGZ,10/21/2022,31,0.3174247741699219,-1.0,-0.8223916292542367
771,AGZ,11/18/2022,30,0.5248053073883057,-0.9999999999999982,-0.7810821891344899
772,AHCO,01/20/2023,15,0.1616058349609375,-0.11983355592120457,-0.01568393942019783
773,AHCO,03/17/2023,12,0.07897424697875977,-0.00965504438502041,0.019526304095608727
774,AHCO,09/16/2022,13,0.1176459789276123,-0.06166640467968581,0.08601432293312085
775,AHCO,10/21/2022,7,0.06582903861999512,-0.2359817252043272,0.03478295038319492
776,AHCO,12/16/2022,11,0.10600805282592773,0.029918114031125015,0.04661306915501709
777,AHH,02/17/2023,10,0.09265398979187012,-0.024201662114413783,0.05847222607788709
778,AHH,09/16/2022,10,0.09713888168334961,-1.0,-0.33188920268694216
779,AHH,10/21/2022,10,0.07828712463378906,-0.6007392377622475,-0.23031920797342792
780,AHH,11/18/2022,11,0.07262182235717773,-0.5051996265087345,-0.0016577387994073378
781,AHT,01/19/2024,9,0.11849665641784668,0.028610652738879305,0.0003630520539002316
782,AHT,01/20/2023,9,0.03339695930480957,0.019582449831068518,-0.0018931880965828898
783,AHT,03/17/2023,9,0.2060697078704834,0.03397327809047182,0.017716357576776157
784,AHT,08/26/2022,31,0.06270766258239746,0.02,0.0
785,AHT,09/02/2022,31,0.11965632438659668,-0.020945149958133697,0.07893859595060349
786,AHT,09/09/2022,30,0.10993528366088867,0.048897434473037724,-0.026091843843460083
787,AHT,09/16/2022,30,0.13286304473876953,0.030266437347706884,-0.02178302018150628
788,AHT,09/23/2022,21,0.09093761444091797,0.002664356229749955,0.04222832259009852
789,AHT,09/30/2022,21,0.19788241386413574,0.5530167897804268,0.215382721935449
790,AHT,10/21/2022,9,0.08841919898986816,-0.24639963389470623,-0.06948717644656058
791,AHT,12/16/2022,9,0.032747745513916016,0.02337491600127787,0.006833546859172364
792,AI,01/19/2024,14,0.19128060340881348,0.014501952172391256,-0.004462448743208972
793,AI,01/20/2023,14,0.1786046028137207,-0.008378150659626656,-0.01557982282529727
794,AI,04/21/2023,12,0.17470479011535645,0.00867778651885856,-0.010537546438608264
795,AI,09/16/2022,12,0.08585309982299805,-0.09393521459382967,-0.028858871221330643
796,AI,10/21/2022,12,0.12135744094848633,-0.008112042717195416,-0.02251954864092982
797,AI,12/15/2023,14,0.14948749542236328,0.012198097365592324,-0.007567086984643514
798,AIA,02/17/2023,12,0.13518905639648438,0.9999999999999998,0.8875622410287519
799,AIA,09/16/2022,10,0.047480106353759766,0.013810223385348364,0.0068285981472124965
800,AIA,10/21/2022,8,0.1110389232635498,1.0,0.885075182669387
801,AIA,11/18/2022,18,0.09868526458740234,0.023878688619505057,-0.003957845530107199
802,AIEQ,01/20/2023,21,0.2390451431274414,0.05172762947247056,0.03994766468749156
803,AIEQ,04/21/2023,21,0.3663043975830078,0.03555448330699619,0.02704129180540815
804,AIEQ,09/16/2022,21,0.21305274963378906,0.29545435687490545,0.3389023148076094
805,AIEQ,10/21/2022,21,0.19906282424926758,0.042860843473729135,0.06657659738648754
806,AIG,01/19/2024,20,0.2676105499267578,0.03566591142815355,0.019273336653857637
807,AIG,01/20/2023,29,0.310866117477417,-0.01448131106945891,-0.010577658840082611
808,AIG,02/17/2023,15,0.19139599800109863,0.023873420032193313,0.013536288619592936
809,AIG,03/17/2023,20,0.2406470775604248,0.0034353717081306028,-0.0018927180417850588
810,AIG,06/16/2023,20,0.19639921188354492,0.034235127866411405,0.022315777439028628
811,AIG,08/26/2022,36,0.1935567855834961,-0.11099815804067861,0.2057964827694
812,AIG,09/02/2022,36,0.36388325691223145,0.6171443934314982,0.5436253315485737
813,AIG,09/09/2022,36,0.12852954864501953,0.018712271830883143,0.003502228097516433
814,AIG,09/16/2022,35,0.250781774520874,0.03737245147177119,0.03384755608460792
815,AIG,09/23/2022,33,0.2253284454345703,0.03480801670919206,0.03795926723354265
816,AIG,09/30/2022,25,0.13538265228271484,0.00578788714557572,0.013933443974925783
817,AIG,10/21/2022,19,0.12574028968811035,0.005823752838031241,0.026600090171631778
818,AIG,11/18/2022,19,0.18362998962402344,-0.015913722898153917,-0.006106104019460896
819,AIMC,01/20/2023,12,0.11017870903015137,0.15825038582387901,0.07854922185368804
820,AIMC,04/21/2023,10,0.09443902969360352,0.1880723780823398,0.09335404957776522
821,AIMC,09/16/2022,9,0.06929135322570801,0.2199106798474043,0.15221518707417045
822,AIMC,10/21/2022,14,0.12021231651306152,0.37608057542237217,0.23718637473275794
823,AIN,03/17/2023,7,0.09266948699951172,0.0016663082591644343,-0.006010863062985022
824,AIN,09/16/2022,9,0.09638285636901855,-0.654845854452914,-0.4818888906179648
825,AIN,10/21/2022,5,0.07171797752380371,0.5967063956378633,0.5380390260732614
826,AIN,12/16/2022,7,0.10622835159301758,-0.17346064531750327,-0.12264874181991552
827,AIP,01/20/2023,7,0.04888200759887695,0.13771076092564832,0.1348929468998937
828,AIP,04/21/2023,6,0.07264590263366699,0.11577431997665631,0.3126166386457983
829,AIP,09/16/2022,5,0.019953250885009766,-0.05052882015705108,0.17874682322144508
830,AIP,10/21/2022,7,0.044703006744384766,-0.07117996846969252,0.17306482954458063
831,AIQ,02/17/2023,21,0.23975157737731934,0.04950227536315569,0.04236615401009775
832,AIQ,09/16/2022,21,0.08071517944335938,0.022631224880407797,-0.006552945695425788
833,AIQ,10/21/2022,21,0.178269624710083,-0.08468848426302625,-0.06975011757060084
834,AIQ,11/18/2022,27,0.274655818939209,-0.32573611839743366,-0.22223759699186715
835,AIR,02/17/2023,12,0.12460470199584961,0.05264954362353575,0.02545300765881614
836,AIR,09/16/2022,11,0.08098030090332031,0.11659977494205975,0.08335730138649403
837,AIR,10/21/2022,10,0.037004947662353516,0.021092767119407656,6.44402951002121e-05
838,AIR,11/18/2022,13,0.11335182189941406,0.0985772291920843,0.05903215328104608
839,AIR,12/16/2022,14,0.14506196975708008,-0.011047425814989322,0.008101922269368893
840,AIRC,02/17/2023,10,0.14961957931518555,0.037134012473260355,0.042337915048431686
841,AIRC,09/16/2022,9,0.04492783546447754,-0.054047347813802396,0.07271352663849086
842,AIRC,10/21/2022,9,0.06718635559082031,-0.1086447429127563,-0.08255645460352165
843,AIRC,11/18/2022,11,0.09516096115112305,-0.27596764080147135,-0.19733378836861562
844,AIRG,02/17/2023,7,0.05249309539794922,-0.05120289569743257,0.0616920095254687
845,AIRG,09/16/2022,7,0.02634429931640625,-0.06601874858140945,0.14848769456148148
846,AIRG,10/21/2022,6,0.05065035820007324,-0.10956561292447163,0.2809711115005358
847,AIRG,11/18/2022,7,0.06255674362182617,0.15379684292976964,0.1667291015776342
848,AIRR,02/17/2023,23,0.3191859722137451,0.04368194695612735,0.029422918725223502
849,AIRR,09/16/2022,22,0.20484471321105957,-0.10000041615745589,-0.09047528966755977
850,AIRR,10/21/2022,22,0.20389866828918457,-0.045089909891318634,-0.0642392164287139
851,AIRR,11/18/2022,23,0.2888498306274414,0.05672592126565643,0.03924063441435244
852,AIT,02/17/2023,23,0.24708056449890137,0.01257130900228119,-0.001081236180781436
853,AIT,09/16/2022,19,0.2410290241241455,-0.04461152915526905,-0.05318748605811133
854,AIT,10/21/2022,23,0.2677605152130127,-0.007797428372360754,-0.02806196916136861
855,AIT,11/18/2022,23,0.24758338928222656,-0.007116244435120673,-0.014355749816230012
856,AIV,01/19/2024,7,0.07537841796875,0.012575962755920102,-0.0019450579485076128
857,AIV,01/20/2023,6,0.05700182914733887,-0.008229068815887919,-0.0013906574922739837
858,AIV,03/17/2023,6,0.02657032012939453,0.020375332261392445,-0.0014310230062634555
859,AIV,09/16/2022,5,0.05177950859069824,-0.6611150590534434,-0.0910454077558612
860,AIV,10/21/2022,7,0.07532835006713867,0.40648696709515714,0.41016741371401905
861,AIV,12/16/2022,5,0.05832839012145996,0.03641173975716953,0.04495368471687406
862,AIVL,02/17/2023,24,0.27374839782714844,-0.21919319887248015,-0.1949146067194305
863,AIVL,09/16/2022,23,0.2504086494445801,-0.9860352787958693,-0.9076636112590277
864,AIVL,10/21/2022,21,0.30204319953918457,0.9999999999999994,0.9410216079049081
865,AIVL,11/18/2022,23,0.23567819595336914,0.8104494114198489,0.6633347156134798
866,AIZ,03/17/2023,31,0.3384571075439453,0.028740962824087637,0.016474633423024625
867,AIZ,09/16/2022,30,0.23459744453430176,-0.23845004921390023,-0.15880816686771843
868,AIZ,10/21/2022,29,0.1231069564819336,0.01898,0.0009999999999999998
869,AIZ,12/16/2022,32,0.17280983924865723,0.01690953067254901,0.003029871889651035
870,AJG,01/20/2023,29,0.3151414394378662,0.02571740611978112,0.005401489298294563
871,AJG,04/21/2023,30,0.31848645210266113,0.021528002431162204,0.005097422976053694
872,AJG,09/16/2022,29,0.28102993965148926,-0.03266630663094605,-0.027574845714845253
873,AJG,10/21/2022,28,0.3055262565612793,0.028479156993750702,0.014364826656156725
874,AJG,11/18/2022,32,0.29115867614746094,0.02695008903869757,0.007743149810121889
875,AJRD,02/17/2023,11,0.11375021934509277,0.023686190200935514,0.003278030067379971
876,AJRD,09/16/2022,10,0.0873105525970459,0.27032174355743577,0.12707023411224178
877,AJRD,10/21/2022,10,0.07539701461791992,0.1183659487744671,0.045006147214658246
878,AJRD,11/18/2022,10,0.07996821403503418,0.09824886370219424,0.0423042239156331
879,AJRD,12/16/2022,11,0.08184432983398438,0.022555466436029497,0.0034094751625725174
880,AJX,02/17/2023,8,0.07996678352355957,-0.11511051083927214,0.049251538351335965
881,AJX,09/16/2022,7,0.039793968200683594,-0.11877440978012749,0.24615333096150482
882,AJX,10/21/2022,8,0.08518266677856445,-0.520929451075336,-0.2006420661816337
883,AJX,11/18/2022,9,0.07412290573120117,0.03346773739369444,0.15559753113686364
884,AJX,12/15/2023,7,0.08008599281311035,-0.014897766552881081,0.06066213622154508
885,AKA,01/20/2023,1,0.015964269638061523,-1.0,1.0
886,AKA,04/21/2023,1,0.011695384979248047,-0.1754178627927262,0.6354850996014332
887,AKA,09/16/2022,1,0.010815143585205078,-0.7418470459949946,0.9999999999999999
888,AKA,10/21/2022,1,0.011198997497558594,0.21827675738950425,-0.25299143097756127
889,AKAM,01/19/2024,34,0.43657898902893066,0.026761349228234973,0.0008606338772954639
890,AKAM,01/20/2023,34,0.346576452255249,0.010256812365296507,-0.010394929207659916
891,AKAM,02/17/2023,26,0.2498335838317871,0.026646901317823636,0.0015198162214131409
892,AKAM,08/26/2022,57,0.3046565055847168,0.2756842668664477,-0.2886330963608835
893,AKAM,09/02/2022,69,0.4109630584716797,0.1357932522105704,-0.15144619532777626
894,AKAM,09/09/2022,45,0.40915751457214355,-0.3122256055223665,-0.34360683000225545
895,AKAM,09/16/2022,47,0.4189484119415283,-0.13224015495511057,-0.1632694137450773
896,AKAM,09/23/2022,37,0.2926321029663086,-0.07435079548028811,-0.10334378077989867
897,AKAM,09/30/2022,31,0.22267508506774902,-0.03835019022590354,-0.057702178047956985
898,AKAM,10/21/2022,24,0.20081090927124023,-0.02223565286586932,-0.03682934217972986
899,AKAM,11/18/2022,34,0.3426213264465332,0.0046599686440890005,-0.018065920798051072
900,AKBA,01/19/2024,1,0.020813703536987305,0.3573747775821487,-0.24544930001540688
901,AKBA,01/20/2023,1,0.009311914443969727,-0.02218777318350783,0.1103891551601431
902,AKBA,10/21/2022,1,0.010400533676147461,-0.38391259199593675,0.9999999999999998
903,AKLI,01/20/2023,10,0.11885595321655273,0.9681277201797792,0.617618673479472
904,AKLI,04/21/2023,10,0.1273670196533203,-0.7108450368341348,0.10479139713863525
905,AKLI,09/16/2022,10,0.0869438648223877,-0.14952423496958073,0.31890306427574444
906,AKLI,10/21/2022,10,0.09143280982971191,1.0,0.7811374757146222
907,AKR,03/17/2023,11,0.13966083526611328,-0.08557020166367506,0.08647637916880982
908,AKR,09/16/2022,11,0.10602855682373047,0.16384689155102355,0.4355656598934865
909,AKR,10/21/2022,11,0.11388134956359863,-0.8009834686548032,-0.1444375464711189
910,AKR,12/16/2022,7,0.06516861915588379,-0.023106190173788118,0.036848075906082335
911,AKRO,02/17/2023,10,0.09785676002502441,0.15786128224343374,0.07098239780051627
912,AKRO,09/16/2022,10,0.1311204433441162,1.0,0.5800343640588482
913,AKRO,10/21/2022,10,0.11575961112976074,0.46197991665046384,0.4426250546977576
914,AKRO,11/18/2022,10,0.10150742530822754,0.04350003536964589,0.13574799697740028
915,AKTS,03/17/2023,3,0.04403185844421387,0.05016614956614092,0.0560741080830047
916,AKTS,09/16/2022,4,0.018392324447631836,-0.03004026786403795,0.08436918443905582
917,AKTS,10/21/2022,4,0.046208858489990234,0.15089725547455285,0.5632009462623091
918,AKTS,12/16/2022,4,0.05957150459289551,0.41002435094814116,0.35565650258726367
919,AKUS,01/20/2023,3,0.0478510856628418,0.18850645614847455,0.4417149988942825
920,AKUS,04/21/2023,3,0.022130250930786133,0.02099622534920511,-0.001666436110554732
921,AKUS,09/16/2022,3,0.030650615692138672,-1.0,1.0
922,AKUS,10/21/2022,3,0.00643157958984375,0.02,0.0
923,AKYA,01/20/2023,7,0.07776141166687012,0.0808781171691493,0.07956895469465952
924,AKYA,04/21/2023,11,0.11430501937866211,0.17542489997615845,0.08936275729441504
925,AKYA,09/16/2022,10,0.056549787521362305,-0.057264277199595245,0.15254191885362717
926,AKYA,10/21/2022,9,0.09441614151000977,0.3333001950856241,0.2760764324930029
927,AL,02/17/2023,10,0.11032366752624512,0.05525124437368178,0.027912034809957652
928,AL,09/16/2022,9,0.08903121948242188,0.3246452774614093,0.25715962564963346
929,AL,10/21/2022,10,0.12139344215393066,0.18477066707196996,0.1428438617112396
930,AL,11/18/2022,12,0.15131044387817383,0.13759102385824465,0.08806798152302336
931,AL,12/16/2022,12,0.09879732131958008,0.12425013293545978,0.0713668071263924
932,ALB,01/19/2024,46,0.6780343055725098,0.024355575113441687,0.0031946010732517485
933,ALB,01/20/2023,55,0.2655315399169922,0.01946628277050066,0.0005232521857836664
934,ALB,03/17/2023,42,0.5158748626708984,0.008991866708838607,-0.004431756382036629
935,ALB,09/16/2022,43,0.5158731937408447,0.002079439746560445,-0.0358149287221428
936,ALB,10/21/2022,35,0.4958832263946533,-0.023103648072002415,-0.04001168155751412
937,ALB,12/16/2022,42,0.5514645576477051,-0.006352687872347228,-0.016524509916960084
938,ALBO,01/20/2023,14,0.15035605430603027,0.009720439987212545,0.01606676808020592
939,ALBO,04/21/2023,13,0.09378743171691895,0.016090963278995594,0.0006895820006417814
940,ALBO,09/16/2022,12,0.0938870906829834,-0.21869889829439884,0.21392925720156394
941,ALBO,10/21/2022,14,0.11918878555297852,-0.14862501854835267,0.007029551932210366
942,ALC,02/17/2023,25,0.20818567276000977,0.07124364976323999,0.02954331215842074
943,ALC,09/16/2022,22,0.11009001731872559,0.04013317940931825,-0.022422950581485725
944,ALC,10/21/2022,22,0.15969228744506836,0.09342094232013648,0.03370996372776781
945,ALC,11/18/2022,28,0.24877309799194336,0.10375337194347374,0.0316611514338965
946,ALDX,03/17/2023,6,0.060213327407836914,0.059627533229050865,0.028090802968997037
947,ALDX,09/16/2022,4,0.04168391227722168,-0.19691500420370509,-0.09647514286278527
948,ALDX,10/21/2022,6,0.0825510025024414,0.865484109604609,0.6576673064532279
949,ALDX,12/16/2022,6,0.05955028533935547,-0.040837359910827195,-0.02509949855680231
950,ALE,01/20/2023,11,0.11519122123718262,-0.001582878306402959,0.015924112582034255
951,ALE,04/21/2023,11,0.10731053352355957,0.07832728653319881,0.05437655814524371
952,ALE,09/16/2022,11,0.05375957489013672,0.00035363437685313054,0.02689762849511639
953,ALE,10/21/2022,11,0.08565568923950195,-0.10035907918379969,-0.08500997683973807
954,ALEC,01/19/2024,10,0.10249471664428711,0.23786441894987528,0.06546666089635171
955,ALEC,01/20/2023,10,0.13599634170532227,0.14796731590686682,0.14269837575817715
956,ALEC,04/21/2023,10,0.08409523963928223,0.08143670347836757,0.03472447020276591
957,ALEC,09/16/2022,9,0.08749151229858398,0.9776167210299436,0.7200643434674077
958,ALEC,10/21/2022,10,0.11480998992919922,-1.0,-0.25416618130882346
959,ALEX,03/17/2023,12,0.16062116622924805,0.0110769224516832,0.09095862640165565
960,ALEX,09/16/2022,12,0.11951398849487305,-0.3438671396255727,-0.01894029940072227
961,ALEX,10/21/2022,8,0.03000950813293457,0.023355631285691306,-0.0031281922757303896
962,ALEX,12/16/2022,12,0.11620497703552246,-0.01847767888654271,0.11812960507629998
963,ALFA,03/17/2023,26,0.27990126609802246,0.1288220162738138,0.10966254220685923
964,ALFA,09/16/2022,37,0.1931133270263672,-0.07994450707613096,0.12523038925809762
965,ALFA,10/21/2022,21,0.3363170623779297,0.6179372546554036,0.9999999999999967
966,ALFA,12/16/2022,32,0.3474705219268799,-1.0,-0.7315566901554132
967,ALG,03/17/2023,24,0.11224055290222168,0.020388188325540325,-0.00039611053626563934
968,ALG,09/16/2022,27,0.17617416381835938,0.0718981980630698,0.0021979915266536303
969,ALG,10/21/2022,25,0.20213961601257324,0.07932919294906315,0.048173960897097634
970,ALG,12/16/2022,25,0.16474413871765137,0.03864019929840918,0.00401131631697417
971,ALGM,02/17/2023,7,0.07662558555603027,0.036832666281334206,0.0606687186055689
972,ALGM,09/16/2022,9,0.07627463340759277,-0.20033146478313485,-0.02157740449066399
973,ALGM,10/21/2022,7,0.061449527740478516,0.2039969044987949,0.1427365033065344
974,ALGM,11/18/2022,8,0.06606411933898926,-0.010275965408357332,0.006857810303757768
975,ALGN,01/19/2024,58,0.27626562118530273,0.02047030857450654,-0.00047990670763890054
976,ALGN,01/20/2023,55,0.5515599250793457,-0.023584902025095278,-0.028607457385088995
977,ALGN,04/21/2023,38,0.5552687644958496,0.021268404204464898,-0.0033726034618181055
978,ALGN,08/26/2022,56,0.5441865921020508,0.9999999999999994,0.590177008900796
979,ALGN,09/02/2022,56,0.49315762519836426,0.4289148398930886,0.2757792591695632
980,ALGN,09/09/2022,56,0.5247304439544678,0.16594290940122397,0.08771008886219052
981,ALGN,09/16/2022,65,0.6147584915161133,0.11402166292833742,0.04537614698970599
982,ALGN,09/23/2022,46,0.3517951965332031,0.04099818687802084,0.008507455853739859
983,ALGN,09/30/2022,37,0.1786668300628662,0.020321912777245755,-8.807584767856014e-05
984,ALGN,10/21/2022,63,0.523282527923584,-0.00262911024909801,-0.02756315297371216
985,ALGN,11/18/2022,53,0.5854506492614746,-0.03284058106382877,-0.040612399967565535
986,ALGS,03/17/2023,1,0.01600813865661621,0.02165620295220305,-0.003386687453884567
987,ALGS,09/16/2022,1,0.0030498504638671875,0.02,0.0
988,ALGS,10/21/2022,1,0.011445045471191406,0.027477875765993955,-0.015315643137028347
989,ALGS,12/16/2022,1,0.017421960830688477,-0.47942223431713815,0.9628670912608077
990,ALGT,01/20/2023,33,0.2728846073150635,0.035130563396517656,0.004779658913978399
991,ALGT,04/21/2023,24,0.29012203216552734,0.032251922987189284,0.0020006683619868734
992,ALGT,09/16/2022,24,0.18101143836975098,-0.07223251334043512,-0.08231931996533653
993,ALGT,10/21/2022,35,0.27770376205444336,-0.046329787323179564,-0.059529925527246265
994,ALGT,12/15/2023,24,0.20114874839782715,0.02394613276570975,-0.0024754837749149734
995,ALGT,12/16/2022,35,0.2683248519897461,-0.028844095217707526,-0.035444795396432326
996,ALHC,02/17/2023,8,0.07968664169311523,-0.023111847002235224,-0.009631000490389879
997,ALHC,09/16/2022,10,0.07964587211608887,-0.49309642643200324,-0.225431761890805
998,ALHC,10/21/2022,11,0.10502767562866211,-0.1948022270058453,-0.05629510898438754
999,ALHC,11/18/2022,8,0.07597184181213379,-0.10476154839276244,-0.035772160959635715
1000,ALIT,02/17/2023,6,0.0709238052368164,-0.027754242722755527,0.09541448688961585
1001,ALIT,09/16/2022,6,0.038175344467163086,-0.04760527781497014,0.30491287493006114
1002,ALIT,10/21/2022,7,0.044922590255737305,-0.13639547159152965,0.2986097734333819
1003,ALIT,11/18/2022,7,0.06656622886657715,0.2204512559987275,0.22523337258332593
1004,ALIT,12/16/2022,8,0.07409787178039551,-0.12435143055369488,0.10721684132430519
1005,ALK,01/19/2024,25,0.2952721118927002,0.016534028309452442,-0.003711160411104855
1006,ALK,01/20/2023,32,0.26622915267944336,0.006761163582923686,-0.010988265068823473
1007,ALK,04/21/2023,16,0.2205343246459961,0.019914182545399207,-0.0036453444181281966
1008,ALK,09/16/2022,16,0.1551198959350586,0.04367539228632444,0.012765577379444256
1009,ALK,10/21/2022,25,0.21545720100402832,0.00029558719100942696,-0.018712366659813864
1010,ALKS,01/19/2024,12,0.12216424942016602,0.15533710260075553,0.07381007246097061
1011,ALKS,01/20/2023,21,0.1493394374847412,0.08229651215369205,0.0769688267792118
1012,ALKS,02/17/2023,27,0.2239537239074707,0.3517751995480262,0.21064282494868708
1013,ALKS,09/16/2022,27,0.06666111946105957,0.060594577789306645,0.006836116313934326
1014,ALKS,10/21/2022,24,0.11336421966552734,0.02972901087022809,-0.014379844522288741
1015,ALKS,11/18/2022,27,0.10413694381713867,0.025117315377041267,-0.0017279396840078846
1016,ALKT,03/17/2023,10,0.12535548210144043,0.03318580687505975,0.05741231297157495
1017,ALKT,09/16/2022,11,0.14368319511413574,0.014543189712851151,1.0
1018,ALKT,10/21/2022,11,0.0735774040222168,0.04879918536191116,0.2413655426457491
1019,ALKT,12/16/2022,10,0.10399961471557617,0.012230735751494679,0.11266291853477459
1020,ALL,01/19/2024,31,0.4772181510925293,0.02518999096103861,0.01833833593397441
1021,ALL,01/20/2023,37,0.4873824119567871,0.08283192853503159,0.039646504346482314
1022,ALL,04/21/2023,26,0.40402984619140625,0.021607666953218235,0.019555227396558312
1023,ALL,06/16/2023,28,0.4531996250152588,0.0023769137819851893,0.004138648317731744
1024,ALL,09/16/2022,23,0.21486186981201172,-0.19755201125827118,-0.17199857568163957
1025,ALL,10/21/2022,27,0.3223586082458496,-0.03791722924945053,-0.02833245376855728
1026,ALLE,03/17/2023,20,0.17760944366455078,0.038976857285627164,0.017174130643532792
1027,ALLE,09/16/2022,27,0.20221424102783203,-0.07590020667241704,-0.05794953414075772
1028,ALLE,10/21/2022,22,0.17075777053833008,0.13021598508996796,0.08850269127588367
1029,ALLE,12/16/2022,25,0.24768972396850586,0.05787130718970362,0.030925024984906554
1030,ALLG,01/20/2023,4,0.10127115249633789,0.07835046814474968,0.8220249142938507
1031,ALLG,04/21/2023,4,0.09324240684509277,0.055997364987152534,0.5350876571907108
1032,ALLG,09/16/2022,4,0.039571523666381836,-0.9999999999999991,0.999999999999999
1033,ALLG,10/21/2022,4,0.03387618064880371,-0.7763437400809745,1.0
1034,ALLK,03/17/2023,3,0.030083417892456055,-0.031808115429317496,0.01757270569779924
1035,ALLK,09/16/2022,4,0.02353048324584961,-0.028348697794827373,0.09467676941412353
1036,ALLK,10/21/2022,3,0.0407712459564209,0.20095482019768518,0.14804544461363314
1037,ALLK,12/16/2022,4,0.0493617057800293,0.07091998519918823,0.1105802416717615
1038,ALLO,02/17/2023,11,0.15133881568908691,0.031099599548009636,0.0210800336392131
1039,ALLO,09/16/2022,10,0.07955718040466309,0.12060286573802109,0.08623421944479487
1040,ALLO,10/21/2022,11,0.07369828224182129,-0.010985574128888606,0.229359734758011
1041,ALLO,11/18/2022,11,0.12667059898376465,0.23361897330644468,0.13620979015201348
1042,ALLT,03/17/2023,4,0.04380226135253906,0.019617607729324547,0.09870577035864807
1043,ALLT,09/16/2022,4,0.02684164047241211,-0.18395818354666316,0.3232897513294577
1044,ALLT,10/21/2022,3,0.031050682067871094,-0.9999999999999978,1.0
1045,ALLT,12/16/2022,4,0.021387100219726562,0.005290006678066554,0.029050745673838137
1046,ALLY,01/19/2024,13,0.2224433422088623,0.02781722904221387,0.019368825414867712
1047,ALLY,01/20/2023,19,0.17632532119750977,0.018198875665820742,0.00937888740137311
1048,ALLY,03/17/2023,27,0.6289606094360352,0.023354394216662515,0.01775535966202922
1049,ALLY,06/16/2023,14,0.23266029357910156,0.03483093721809341,0.028286370675072618
1050,ALLY,09/16/2022,32,0.17795467376708984,0.034760887622833254,-0.01906244158744812
1051,ALLY,10/21/2022,26,0.2488243579864502,0.20594413669458528,0.13166282627904352
1052,ALLY,12/16/2022,22,0.19727611541748047,0.10725959056209494,0.06852992646756494
1053,ALNY,01/19/2024,43,0.5898945331573486,0.02156658883735415,-0.0026986744202610233
1054,ALNY,01/20/2023,43,0.6017050743103027,-0.0010381524981524471,-0.018587054119495475
1055,ALNY,03/17/2023,42,0.6478185653686523,-0.00019343803198387474,-0.01663605972056688
1056,ALNY,09/16/2022,40,0.2824289798736572,0.029909952954980338,-0.008162104804282568
1057,ALNY,10/21/2022,41,0.5047276020050049,-0.00012149902418756141,-0.03159892041729834
1058,ALNY,12/16/2022,42,0.5945091247558594,-0.00467962922391608,-0.023757703920316006
1059,ALPN,02/17/2023,7,0.061372995376586914,1.0,0.46473560814156084
1060,ALPN,09/16/2022,7,0.07045316696166992,1.0,0.7165297596574569
1061,ALPN,10/21/2022,7,0.07113075256347656,1.0,0.5428023909012561
1062,ALPN,11/18/2022,7,0.08580827713012695,0.6609660725625469,0.34815058327270276
1063,ALR,02/17/2023,1,0.0060577392578125,0.022831592931752007,-0.004185570036570707
1064,ALR,09/16/2022,1,0.0029659271240234375,0.02,0.0
1065,ALR,10/21/2022,1,0.004555940628051758,0.031581852746422695,-0.017137226610618166
1066,ALR,11/18/2022,1,0.004492044448852539,0.027504486465652164,-0.009364166163550748
1067,ALRM,03/17/2023,26,0.2689685821533203,0.005625216703881176,-0.012779266105987794
1068,ALRM,09/16/2022,29,0.26049184799194336,-0.3984338812260207,-0.29523434160944817
1069,ALRM,10/21/2022,23,0.21793437004089355,-0.08507099278392934,-0.07759744596472508
1070,ALRM,12/16/2022,27,0.12822723388671875,0.019474878983758374,0.0005148245257270839
1071,ALRS,01/20/2023,8,0.07345390319824219,-0.011051396344775212,0.05445400331018027
1072,ALRS,04/21/2023,8,0.1094975471496582,0.04169880026958107,0.07098080867529873
1073,ALRS,09/16/2022,8,0.03983139991760254,-0.06258445490455042,0.09910111522153216
1074,ALRS,10/21/2022,8,0.08723139762878418,-0.4127758495999271,-0.11376587016960091
1075,ALSN,02/17/2023,9,0.08377385139465332,-0.000646903545011986,-0.0029826931685512925
1076,ALSN,09/16/2022,9,0.055711984634399414,-0.03274976840910459,0.13030294645009488
1077,ALSN,10/21/2022,9,0.07816362380981445,0.15170047007898324,0.16764584890651582
1078,ALSN,11/18/2022,9,0.04929852485656738,0.011861034512485968,0.007979377928935327
1079,ALT,01/19/2024,12,0.1453557014465332,0.003671104304305621,0.007314999295473069
1080,ALT,01/20/2023,33,0.2709615230560303,0.009147256179327795,-0.0016150912802367428
1081,ALT,03/17/2023,28,0.32429003715515137,0.23191764500742726,0.07773508985770682
1082,ALT,09/16/2022,30,0.2831156253814697,-0.8924134328351943,-0.6352045655116523
1083,ALT,10/21/2022,30,0.2115786075592041,-0.010466709817479991,-0.0015527410959020101
1084,ALT,11/18/2022,28,0.21581149101257324,0.3244085032238281,0.12119705738105195
1085,ALT,12/16/2022,30,0.3059239387512207,0.09831512964059229,0.06889225111289382
1086,ALTG,01/20/2023,9,0.09477806091308594,-0.01592215805978865,-0.0035023869261538755
1087,ALTG,04/21/2023,10,0.1219630241394043,0.10369528225007336,0.052240596895149684
1088,ALTG,09/16/2022,7,0.05710601806640625,-0.09482198181333532,-0.08313470858148667
1089,ALTG,10/21/2022,10,0.09305763244628906,-0.07863571558228488,-0.013504306250505933
1090,ALTO,01/19/2024,8,0.035210371017456055,0.01999124674251212,-0.0008898730473093679
