,ticker,Expiration,RiskFreeRate,YieldRate
5643,CNRG,10/21/2022,0.049788700116158525,0.044941832916953056
5644,CNS,03/17/2023,0.05409063475773523,0.030880033091830524
5645,CNS,09/16/2022,0.03428524227026403,0.135749244851754
5646,CNS,10/21/2022,-0.05980375073452278,-0.0725144704994386
5647,CNS,12/16/2022,0.08579727570454095,0.06590029775488333
5648,CNSL,01/20/2023,0.35999325784425995,0.22173700824757253
5649,CNSL,04/21/2023,-0.4657089428320243,-0.1019194946590231
5650,CNSL,09/16/2022,-0.9999999999999989,0.3840161609119105
5651,CNSL,10/21/2022,0.8907286228155425,0.4330154730485153
5652,CNTA,01/20/2023,0.12992857454932244,0.15275087424668532
5653,CNTA,04/21/2023,0.024246150550109234,0.36470919582808775
5654,CNTA,09/16/2022,-0.4016918887388257,0.7983681043867118
5655,CNTA,10/21/2022,0.02,0.0
5656,CNTB,03/17/2023,-0.03826423223272771,1.0
5657,CNTB,09/16/2022,0.1357417837697282,-0.1904964844559174
5658,CNTB,10/21/2022,0.027655789426353408,-0.01406444357624771
5659,CNTB,12/16/2022,1.0,-1.0
5660,CNTY,03/17/2023,0.09554502647835499,0.08037880558015609
5661,CNTY,09/16/2022,-0.16432652784157442,0.2603920980582518
5662,CNTY,10/21/2022,0.028455991907837763,-0.007671769269610293
5663,CNTY,12/16/2022,-0.9999999999999999,-0.3263894355772737
5664,CNVY,02/17/2023,0.5367380153250888,0.0802755589274974
5665,CNVY,09/16/2022,0.9999999999999988,-0.24084067004994447
5666,CNVY,10/21/2022,1.0,0.06385746948462652
5667,CNVY,11/18/2022,1.0,0.13659470553108488
5668,CNX,01/20/2023,0.02863628538648096,0.009554604830898606
5669,CNX,04/21/2023,0.020812855054098606,0.00016999319582875982
5670,CNX,06/16/2023,0.021071038255100906,-0.0028195226869644134
5671,CNX,09/16/2022,0.08061937215053344,0.04717144470515085
5672,CNX,10/21/2022,0.020279153987782912,0.002147341749541102
5673,CNXC,01/20/2023,0.019524436123460897,0.00046623909464617834
5674,CNXC,04/21/2023,0.018700270872418403,-0.0033259840965071466
5675,CNXC,09/16/2022,0.04053929473454897,0.008863056763253704
5676,CNXC,10/21/2022,-0.023505643677162326,-0.032574331051922804
5677,CNXC,12/16/2022,0.011560411387321461,-0.0038656174534658838
5678,CNXN,01/20/2023,0.02606165167315208,0.000316202259265444
5679,CNXN,04/21/2023,0.006833531936948903,-0.01295497448027247
5680,CNXN,09/16/2022,0.15793630563482022,0.06593819766677342
5681,CNXN,10/21/2022,0.0710341679871425,0.021268326529767276
5682,CNXT,02/17/2023,0.09414692230036455,0.07594163581693134
5683,CNXT,09/16/2022,0.06022690206394769,0.08078566407639397
5684,CNXT,10/21/2022,0.07345116227068334,0.06821101248472547
5685,CNXT,11/18/2022,0.05758465273682205,0.05375448572320851
5686,CNYA,03/17/2023,0.11365414172655744,0.08509742630788047
5687,CNYA,09/16/2022,-1.0,-0.8483443921989964
5688,CNYA,10/21/2022,-0.21973837133428184,-0.16244521294312247
5689,CNYA,12/16/2022,0.19054333481236715,0.15532990221294102
5690,CO,01/20/2023,-0.061032890815289606,0.13400080752405713
5691,CO,04/21/2023,-0.009305881588280442,0.057263706858138363
5692,CO,09/16/2022,-0.2244904469702681,0.2979794694539305
5693,CO,10/21/2022,-0.1250275318077506,0.19714941051589135
5694,COCO,01/20/2023,0.2448222104951157,0.2916277859560047
5695,COCO,04/21/2023,0.03139461510091179,0.04778099964223191
5696,COCO,09/16/2022,-0.28032143291440603,0.4495200325788673
5697,COCO,10/21/2022,-0.2001853041251896,0.2685507391304799
5698,COCO,12/16/2022,0.10339750300724866,0.23500998779971882
5699,CODI,02/17/2023,0.023277667554843267,0.030827284375074687
5700,CODI,09/16/2022,0.5161485086737077,0.28694155344997013
5701,CODI,10/21/2022,0.030388624386337437,0.032778986619747146
5702,CODI,11/18/2022,0.0717734143292662,0.062302731520179185
5703,CODX,01/19/2024,0.07356008614825423,0.03347937856624339
5704,CODX,01/20/2023,-0.6949969668511243,-0.43643200891180856
5705,CODX,02/17/2023,0.0039484469096297825,0.03607836978489043
5706,CODX,08/26/2022,0.02,0.0
5707,CODX,09/02/2022,0.02,0.0
5708,CODX,09/09/2022,0.02,0.0
5709,CODX,09/16/2022,-0.004178709834814071,0.04781379923224449
5710,CODX,09/23/2022,0.02,0.0
5711,CODX,09/30/2022,0.10831390658666173,-0.11192179427049231
5712,CODX,10/21/2022,0.02,0.0
5713,CODX,11/18/2022,-0.2926382814968919,-0.10973144406474031
5714,COF,01/19/2024,0.026384618375454673,0.013461962340771476
5715,COF,01/20/2023,-0.007387416079193862,-0.011468986317415133
5716,COF,03/17/2023,0.020301199596801135,0.007899990406249944
5717,COF,06/16/2023,0.01898862695207839,0.006275501551960404
5718,COF,08/26/2022,1.0,0.5505412513110957
5719,COF,09/02/2022,-0.024006718326807723,-0.07654777139024022
5720,COF,09/09/2022,-0.009906910340540248,-0.0435661925030257
5721,COF,09/16/2022,-0.0028699607124106404,-0.02710238524335231
5722,COF,09/23/2022,-0.039765513010583856,-0.06842788084192993
5723,COF,09/30/2022,0.03888506138314567,0.009622721104124612
5724,COF,10/21/2022,-0.002687694800964615,-0.02228135631103126
5725,COF,11/18/2022,0.004278567072355497,-0.005799595879893012
5726,COF,12/16/2022,-0.011751316737218197,-0.016305230606116123
5727,COGT,02/17/2023,0.0226622303294361,0.012814049756802653
5728,COGT,09/16/2022,-0.04128133775833026,-0.06267856254255172
5729,COGT,10/21/2022,-0.06952242011695976,0.008627649566356683
5730,COGT,11/18/2022,0.02846829139993444,0.046962046105741825
5731,COHU,02/17/2023,-0.012546269829557331,-0.015989634007825562
5732,COHU,09/16/2022,-0.1546891185056308,-0.08157320069071719
5733,COHU,10/21/2022,0.05926469024109072,0.04682176497900433
5734,COHU,11/18/2022,0.17530483521144988,0.14269722010912675
5735,COIN,01/19/2024,0.026002382452082258,0.010677511653562217
5736,COIN,01/20/2023,0.014046528991587095,0.02207496955914879
5737,COIN,03/17/2023,0.029451624239383398,0.04722734949137926
5738,COIN,06/16/2023,0.0261785121684234,0.028284779659822065
5739,COIN,08/26/2022,1.0,0.18928120428841905
5740,COIN,09/02/2022,-0.14543026785629945,-0.15369676945286853
5741,COIN,09/09/2022,-0.21039004989795423,-0.146745938196044
5742,COIN,09/16/2022,-0.0171632119344044,0.0011861467220401632
5743,COIN,09/23/2022,0.12584640097185618,0.13101634523034278
5744,COIN,09/30/2022,0.113276505024622,0.11740393345475132
5745,COIN,10/21/2022,0.033280908873161805,0.0626408922524556
5746,COIN,11/18/2022,0.03324429864790662,0.06365128789256388
5747,COIN,12/16/2022,-0.0012428279406006613,0.031438485420271195
5748,COLB,02/17/2023,0.02709521745245077,0.04820730879544785
5749,COLB,09/16/2022,-0.05040985868687817,0.06902927322242959
5750,COLB,10/21/2022,-0.19465085621948414,-0.10364850481269165
5751,COLB,11/18/2022,-0.13280829548689582,-0.0014916681683037997
5752,COLD,01/20/2023,-0.06938003516723591,0.005799558503365207
5753,COLD,04/21/2023,0.023378662921917197,0.032096860801754695
5754,COLD,09/16/2022,0.1530267596664676,0.1837528651343152
5755,COLD,10/21/2022,0.048446624982972766,0.08184099092312458
5756,COLL,03/17/2023,0.11080115645351732,0.07160903776691796
5757,COLL,09/16/2022,-0.6718107152331618,-0.03105806378528438
5758,COLL,10/21/2022,-0.05136947553480058,0.1327089915418699
5759,COLL,12/16/2022,-0.17566707456667852,-0.018671979463607165
5760,COLM,01/20/2023,0.0929758157109993,0.0480925305371222
5761,COLM,04/21/2023,0.058538517333322285,0.023717134482216254
5762,COLM,09/16/2022,0.1663501709042715,0.17121335456426168
5763,COLM,10/21/2022,0.12556339188818424,0.08648437626409138
5764,COM,01/20/2023,0.17857852587117995,0.2857659012082719
5765,COM,04/21/2023,0.08623757953136886,0.18082885740863788
5766,COM,09/16/2022,0.14997636314672155,0.9999999999999997
5767,COM,10/21/2022,0.8307100165833459,1.0
5768,COMB,01/20/2023,-0.373148769478612,-0.03809726146433228
5769,COMB,04/21/2023,-0.045201520574394,0.09907776836484845
5770,COMB,09/16/2022,0.2506004244846195,0.9999999999999999
5771,COMB,10/21/2022,0.8060792569931631,0.9999999999999999
5772,COMM,01/19/2024,0.050797503957958776,0.012262727145036626
5773,COMM,01/20/2023,0.03557418779918225,0.0007151576353527818
5774,COMM,02/17/2023,0.021642520979518475,4.802310245982213e-05
5775,COMM,09/16/2022,0.06151111343802505,-0.00039052228840940825
5776,COMM,10/21/2022,0.06265714160369878,0.012994568390025569
5777,COMM,11/18/2022,0.022412014612579738,0.004109312835634005
5778,COMP,01/19/2024,0.03455086924091567,0.023392174526607606
5779,COMP,01/20/2023,0.06588284671426084,0.04321818053872609
5780,COMP,02/17/2023,0.03875385456127151,0.018650100701415984
5781,COMP,09/16/2022,-0.029782179100876056,0.07093829269392443
5782,COMP,10/21/2022,-0.0002037948784232033,0.03322938297297569
5783,COMP,11/18/2022,0.1853809278680548,0.11611276248181485
5784,COMP,12/16/2022,0.00841420960943342,0.017663684457784535
5785,COMT,02/17/2023,0.03102071394296843,0.126701727851909
5786,COMT,09/16/2022,0.5289516367930248,1.0
5787,COMT,10/21/2022,-0.15681166747341235,0.21248099040556487
5788,COMT,11/18/2022,0.3022482096154762,0.366426009187446
5789,CONL,03/17/2023,0.27006256624555064,0.16263001578529834
5790,CONL,09/16/2022,-0.07185358152290787,0.11254854992245407
5791,CONL,10/21/2022,0.9999999999999998,0.5091157746353645
5792,CONL,12/16/2022,0.9999999999999999,0.5453595424084194
5793,CONN,01/20/2023,0.10386255051873516,0.06020735172478839
5794,CONN,04/21/2023,0.0787243076221244,0.030739979864188336
5795,CONN,09/16/2022,0.18313674938527352,0.2800844984552672
5796,CONN,10/21/2022,-0.4400571160518909,-0.13902972705116481
5797,CONX,01/20/2023,0.020964062240730528,0.008455000665211952
5798,CONX,04/21/2023,0.06807777511155291,0.017457865931066564
5799,CONX,06/16/2023,0.5162675625102138,0.20479335479869257
5800,CONX,09/16/2022,-0.9052792705478472,-0.3772156126189907
5801,CONX,10/21/2022,-0.3547853559669557,-0.14580656383763502
5802,CONX,11/18/2022,-0.2306069423243323,-0.09405539918805596
5803,COO,02/17/2023,-0.011962236315756854,-0.030654217240583873
5804,COO,09/16/2022,0.006817977977509788,-0.013527193836201932
5805,COO,10/21/2022,0.06976939710726629,0.01801481620753161
5806,COO,11/18/2022,-0.0016345340875186,-0.01430044392965881
5807,COOK,03/17/2023,0.005993149410045216,0.08466825269220885
5808,COOK,09/16/2022,-0.22985445898165136,0.36765518962280425
5809,COOK,10/21/2022,0.033970991628560085,-0.014507722977612065
5810,COOK,12/16/2022,0.008637148812733812,0.05299012191379833
5811,COOP,01/19/2024,0.02432803772224093,0.0009032373833432716
5812,COOP,01/20/2023,-0.03199586957097508,-0.036732964509162
5813,COOP,04/21/2023,0.014899070781252823,-0.00851685625747842
5814,COOP,06/16/2023,0.014154683582740907,-0.0049836652725228124
5815,COOP,08/26/2022,0.14400326853799272,-0.1418179378054891
5816,COOP,09/02/2022,-0.21722696452051043,-0.22506139390790958
5817,COOP,09/09/2022,-0.07104289174080566,-0.10743342545502722
5818,COOP,09/16/2022,0.03322566440010804,0.0006626232004311875
5819,COOP,09/23/2022,-0.04157310671165739,-0.05410103361481854
5820,COOP,09/30/2022,0.032581198862694324,-0.01283795802315747
5821,COOP,10/20/2023,0.0057572345300848085,-0.009719673757908175
5822,COOP,10/21/2022,-0.007910166429637114,-0.027911895996474513
5823,COP,01/19/2024,0.024885938663844837,0.03603114677823492
5824,COP,01/20/2023,0.025219889225347323,0.050072061618432355
5825,COP,02/17/2023,0.023095456981211026,0.04644076576487989
5826,COP,08/26/2022,0.9999999999999999,0.8175392233172143
5827,COP,09/02/2022,-0.04083107010644338,-0.052146272172688406
5828,COP,09/09/2022,-0.054402710581408976,-0.049747550815583685
5829,COP,09/16/2022,-0.014441374923036309,-0.01553760246061799
5830,COP,09/23/2022,-0.03914703851912483,-0.04128781675770485
5831,COP,09/30/2022,-0.20059920674699355,-0.1207313430555511
5832,COP,10/21/2022,0.024306568417803057,0.07029886731169072
5833,COP,11/18/2022,0.023317828827583393,0.06396881625056984
5834,COPX,01/20/2023,0.03660807789237156,0.043561554024553854
5835,COPX,04/21/2023,0.02593023986066569,0.03419992291965844
5836,COPX,09/16/2022,0.033876680229370446,0.028222013997428623
5837,COPX,10/21/2022,0.10681774339546396,0.08876170634838962
5838,CORN,01/19/2024,0.01970376314090869,0.00029042829322677605
5839,CORN,01/20/2023,-0.07614505160911006,-0.07082638297360522
5840,CORN,02/17/2023,0.02032118256215869,-0.003888467125266263
5841,CORN,09/16/2022,-0.04059433721497566,-0.04836461388019986
5842,CORN,10/21/2022,0.0033146013507084435,-0.018714905817008118
5843,CORN,11/18/2022,-0.0035874001527631417,-0.022319084486537126
5844,CORR,03/17/2023,-0.011246312544664978,0.04442772368679717
5845,CORR,09/16/2022,-0.33654321053487507,0.39629119695927306
5846,CORR,10/21/2022,-0.15930539608106056,0.21580539671240656
5847,CORR,12/16/2022,-0.023622470405667836,0.057643586425239965
5848,CORT,01/20/2023,0.07316118087117336,0.03219349077940321
5849,CORT,02/17/2023,0.022837359772541303,0.011487509251267403
5850,CORT,09/16/2022,-0.4581890451172673,-0.5885878973295546
5851,CORT,10/21/2022,0.13574234479003808,0.267436313332971
5852,CORT,11/18/2022,0.03619329627008669,0.02126783851762614
5853,CORZ,01/19/2024,1.0,0.050353721301958525
5854,CORZ,01/20/2023,-0.04592137682895754,0.0116710994495812
5855,CORZ,03/17/2023,0.06096581456272272,0.0489622957367801
5856,CORZ,04/21/2023,-0.050268257737984066,0.0009275121106563395
5857,CORZ,09/16/2022,0.02,0.0
5858,CORZ,10/21/2022,-0.01805353431812585,0.08311495808991552
5859,CORZ,12/16/2022,-0.010309029948445864,0.04032070846674179
5860,COST,01/19/2024,0.025789406999853708,0.0048235555774557605
5861,COST,01/20/2023,0.013538163404522642,-0.007903596130191122
5862,COST,04/21/2023,0.021929288738955274,-0.002781723742678274
5863,COST,06/16/2023,0.023940697104045137,0.00521706665511214
5864,COST,08/26/2022,0.5340700556777508,0.14260886016323912
5865,COST,09/02/2022,0.0030532112993121516,-0.045538452289179465
5866,COST,09/09/2022,0.05389315366886199,0.00161826562394485
5867,COST,09/16/2022,0.0333168793655594,-0.006298553245097321
5868,COST,09/23/2022,0.03227646179766204,-0.00839329784471293
5869,COST,09/30/2022,-0.05272317926712117,-0.07144091256003385
5870,COST,10/21/2022,0.012002914688672048,-0.014803189233631987
5871,COST,11/18/2022,-0.0018380495760660538,-0.0233689556135501
5872,COST,12/16/2022,0.009716030284327326,-0.009963398399859142
5873,COTY,01/19/2024,0.03473979951093002,0.04278671202886333
5874,COTY,01/20/2023,-0.08038149107234062,-0.02179878205029931
5875,COTY,02/17/2023,0.16594606141761842,0.0625578578361835
5876,COTY,08/26/2022,0.02,0.0
5877,COTY,09/02/2022,0.1555814373012756,-0.4628173966168516
5878,COTY,09/09/2022,0.08781664131602028,-0.23442353399504567
5879,COTY,09/16/2022,-0.21900016941914802,-0.09477019941480695
5880,COTY,09/23/2022,0.02,0.0
5881,COTY,09/30/2022,0.970538868651635,0.6119202022717072
5882,COTY,10/21/2022,-0.3428732268376154,-0.26047767198235944
5883,COTY,11/18/2022,0.024467733096455977,-0.0032459820271767445
5884,COUP,01/19/2024,0.037720826518620035,0.004700679194715011
5885,COUP,01/20/2023,0.02014699274313184,-0.00014999259503248978
5886,COUP,03/17/2023,0.02494703804087798,-0.0027727520922779087
5887,COUP,08/26/2022,0.5575589832857051,-0.6834079734108699
5888,COUP,09/02/2022,-0.18706501993450825,-0.23346727720787674
5889,COUP,09/09/2022,-0.236023380960175,-0.2688834512803318
5890,COUP,09/16/2022,-0.10075040724728442,-0.12146673416543335
5891,COUP,09/23/2022,-0.01617725925322195,-0.0426668667752064
5892,COUP,09/30/2022,0.06124228455850627,0.017340181089776995
5893,COUP,10/21/2022,-0.0065322267097464755,-0.014822737074282886
5894,COUP,12/16/2022,0.022556604272591808,-0.0026087798699916385
5895,COUR,01/19/2024,0.022515878606985725,-0.0015215046383228999
5896,COUR,01/20/2023,0.002147144529253302,0.016592079893303965
5897,COUR,02/17/2023,0.006084838113077581,-0.010130847680663378
5898,COUR,05/19/2023,0.012964242427788682,0.013058975408112846
5899,COUR,09/16/2022,-0.2929258020879785,-0.13150783971694546
5900,COUR,10/21/2022,0.02518328624924869,-0.012076426868710927
5901,COUR,11/18/2022,0.01835903238176791,0.0028586250420174265
5902,COUR,12/16/2022,0.04589464651079255,0.026237837394462567
5903,COW,01/20/2023,1.0,0.8077144850832754
5904,COW,04/21/2023,0.017337202367991217,0.0006975665639152623
5905,COW,09/16/2022,-0.021550467924342946,0.057056218615884446
5906,COW,10/21/2022,-0.0012773806070182619,0.007001551017473807
5907,COWN,01/20/2023,-0.1930954191127948,-0.10636355677590689
5908,COWN,04/21/2023,0.0329187339406501,0.013840936186730046
5909,COWN,09/16/2022,-0.9999999999999997,-0.09698865563788434
5910,COWN,10/21/2022,-0.05014771166829672,0.02234906553467246
5911,COWN,12/15/2023,0.028220013077942106,0.04784767772082923
5912,COWZ,03/17/2023,0.002845704503453652,9.932399941691599e-05
5913,COWZ,09/16/2022,0.018346975317191892,0.002115207642104137
5914,COWZ,10/21/2022,0.333732135024418,0.3078013194176124
5915,COWZ,12/16/2022,0.020204249177429412,-0.00031182915885155426
5916,CP,01/19/2024,0.020602713907091036,-0.0006150141906667021
5917,CP,01/20/2023,0.008756608596183355,-0.005004392054441386
5918,CP,03/17/2023,0.010320513589530936,-0.014490111109407884
5919,CP,09/16/2022,0.1461948147299473,0.06896478133696382
5920,CP,10/21/2022,0.0028642433223555665,-0.016828420624597884
5921,CP,12/16/2022,0.002061227455273642,-0.01888606473306201
5922,CPA,02/17/2023,0.019712045527955586,-0.006781115519799169
5923,CPA,09/16/2022,0.3377721599358004,0.2819184447523272
5924,CPA,10/21/2022,0.15335853264364335,0.10496171802131836
5925,CPA,11/18/2022,0.10068204820749915,0.05242034873361002
5926,CPA,12/16/2022,0.07668467544830147,0.03123946124143378
5927,CPB,01/19/2024,-0.004504351101292459,-8.184767059265553e-05
5928,CPB,01/20/2023,-0.011136801407058812,-0.0121159099881584
5929,CPB,02/17/2023,-0.026694493952899793,-0.01461791530662186
5930,CPB,08/26/2022,0.02,0.0
5931,CPB,09/02/2022,-0.03103868091260143,0.058364763054440896
5932,CPB,09/09/2022,-0.38053904567125385,-0.36906180571696834
5933,CPB,09/16/2022,0.022800551354885103,-0.00383524626493454
5934,CPB,09/23/2022,0.01637432704742474,0.004531619507025371
5935,CPB,09/30/2022,-0.011050250271953888,-0.05271684549290119
5936,CPB,10/21/2022,0.03530884874532064,0.030089966215248766
5937,CPB,11/18/2022,-0.03635074958505137,-0.029242993986809473
5938,CPE,01/19/2024,0.02557759542436376,-0.00036361589650898
5939,CPE,01/20/2023,0.02043097810579308,-0.0020642665922053953
5940,CPE,04/21/2023,0.027370235082988793,0.00034966797200154247
5941,CPE,06/16/2023,0.02555531714507189,-0.000581287994052718
5942,CPE,09/16/2022,0.01950094812614405,-0.0008946083571959706
5943,CPE,10/20/2023,0.02635940720116922,-7.2815779361075405e-06
5944,CPE,10/21/2022,0.007377850001419604,-0.01285153603643626
5945,CPER,01/19/2024,0.025276932754289383,0.007705400428837389
5946,CPER,01/20/2023,-0.0018808695144393061,-0.009365575738234056
5947,CPER,04/21/2023,0.019620599011174092,-0.00047030288007390554
5948,CPER,09/16/2022,0.02,0.0
5949,CPER,10/21/2022,-0.10219161906434283,-0.09254732831751136
5950,CPF,03/17/2023,-0.040373537322513905,0.04659316488952284
5951,CPF,09/16/2022,-0.9999999999999999,-0.41256345973001285
5952,CPF,10/21/2022,-0.12116290279743169,0.07200202618465791
5953,CPF,12/16/2022,0.04838316492415808,0.11449290587655163
5954,CPG,01/19/2024,0.0193654646274547,0.013838392491982482
5955,CPG,01/20/2023,-0.036616251727868886,-0.020195788590543752
5956,CPG,04/21/2023,-0.010540395468424571,-0.005685571831562876
5957,CPG,09/16/2022,-0.2183578500417867,-0.1205180205089967
5958,CPG,10/21/2022,-0.10403756758249386,-0.054676965639045685
5959,CPII,02/17/2023,0.021220066997919233,0.0002516422131462052
5960,CPII,09/16/2022,0.011253327785582691,0.011256428780098183
5961,CPII,10/21/2022,0.019363169223070145,0.0023575243353843693
5962,CPII,11/18/2022,0.07242044780923457,0.045992865545375426
5963,CPIX,01/20/2023,-0.02390352508972149,0.042792169317912236
5964,CPIX,04/21/2023,-1.0,-1.0
5965,CPIX,09/16/2022,0.02,0.0
5966,CPIX,10/21/2022,-0.02951742357658346,0.07635761868656021
5967,CPK,03/17/2023,0.05993841967021957,0.03266445466599005
5968,CPK,09/16/2022,-0.28344164887076845,-0.17750845646094698
5969,CPK,10/21/2022,0.03991072839491425,0.031171732216727963
5970,CPK,12/16/2022,0.020499122712334623,-0.000509308890137371
5971,CPLP,01/20/2023,-0.07003968587504239,0.008768453594730953
5972,CPLP,03/17/2023,0.0443982918871898,0.06497675141550045
5973,CPLP,09/16/2022,-0.6585740950115333,-0.5716473333062451
5974,CPLP,10/21/2022,0.17212130475954251,0.562094252224264
5975,CPLP,12/16/2022,-0.055827894513016695,0.038160658710477365
5976,CPNG,01/19/2024,0.020992096244928485,-0.0008014510900916185
5977,CPNG,01/20/2023,0.029106448086317505,0.00434249765552083
5978,CPNG,02/17/2023,0.013716060768420336,-0.009125344615522144
5979,CPNG,08/26/2022,-0.05809970526682286,0.19812716376822226
5980,CPNG,09/02/2022,0.023225950467168126,-0.0032976685375795604
5981,CPNG,09/09/2022,0.022814806729342635,-0.0038167113092093053
5982,CPNG,09/16/2022,0.020812825265442276,-0.0018650361982703466
5983,CPNG,09/23/2022,0.03918296572658939,0.005865767990804528
5984,CPNG,09/30/2022,0.02371696744387244,-0.009921875372423705
5985,CPNG,10/21/2022,0.04379170145430306,0.004035557667918514
5986,CPNG,11/18/2022,0.030174833027350495,0.0017502987988197499
5987,CPRI,01/19/2024,0.025747154588979738,-0.0003238168481370901
5988,CPRI,01/20/2023,0.022914682681757097,-0.0036197323470444566
5989,CPRI,02/17/2023,0.019764919618677334,-0.004817945693662879
5990,CPRI,08/26/2022,0.13400955059472025,-0.13086673612589694
5991,CPRI,09/02/2022,0.08046351735536071,0.009721837028348636
5992,CPRI,09/09/2022,0.09481123150944763,0.04045044083965542
5993,CPRI,09/16/2022,0.047079097072427294,0.014064279343488504
5994,CPRI,09/23/2022,0.004243134483879932,-0.025377964516136445
5995,CPRI,09/30/2022,-0.009225385878820963,-0.031183452888345214
5996,CPRI,10/21/2022,0.017020715526949667,-0.009057594109458875
5997,CPRI,11/18/2022,0.007504279629484743,-0.012459342726758757
5998,CPRT,01/20/2023,0.021122801941841948,-0.007252368923483466
5999,CPRT,02/17/2023,0.02246887842111491,-0.004291270594809196
6000,CPRT,09/16/2022,0.11187463517648062,0.0314757357712919
6001,CPRT,10/21/2022,0.016987152827084614,-0.013144098795145883
6002,CPRT,11/18/2022,0.008206725110702742,-0.015518041661823299
6003,CPRT,12/15/2023,0.016042536588777148,-0.007157985132366438
6004,CPRX,03/17/2023,0.2166659352138926,0.07279231569473403
6005,CPRX,09/16/2022,-0.08898329070435829,-0.030419137246457627
6006,CPRX,10/21/2022,0.028702979753724874,0.04645714404031025
6007,CPRX,12/16/2022,-0.08369611994505077,-0.002171778083400868
6008,CPS,01/20/2023,-0.005938410162734484,-0.01458987763727534
6009,CPS,04/21/2023,0.0282907747534695,0.024473363664684805
6010,CPS,09/16/2022,-0.011303696376485078,0.03985726655114461
6011,CPS,10/21/2022,0.020000215187218354,-0.0049927248176909736
6012,CPS,12/15/2023,-0.017954006832661105,-0.0025363173863819414
6013,CPSH,01/20/2023,0.021705242260404656,0.008402998513879953
6014,CPSH,04/21/2023,0.051326658547324704,0.0242477415497601
6015,CPSH,09/16/2022,-0.39225223608410464,0.5798378411381981
6016,CPSH,10/21/2022,-0.02510475248465639,0.08875459009085773
6017,CPSH,12/16/2022,0.016602370290527326,0.006682040526123807
6018,CPSI,03/17/2023,-0.01819583396342979,-0.014254246891595032
6019,CPSI,09/16/2022,-0.13575467822618273,0.1985985921538024
6020,CPSI,10/21/2022,0.4459309374078234,0.4245977204016093
6021,CPSI,12/16/2022,0.32382580998487526,0.2693013922274644
6022,CPSS,01/20/2023,0.023270804807543757,-0.0016810131072998048
6023,CPSS,04/21/2023,0.07458765068843141,0.04381088743990124
6024,CPSS,09/16/2022,-0.10803518759988111,0.2980836988575775
6025,CPSS,10/21/2022,0.038224230841622124,0.03830327609809028
6026,CPT,02/17/2023,0.031065533185188024,0.020679849482191804
6027,CPT,09/16/2022,0.09674192958767741,0.03402116537115642
6028,CPT,10/21/2022,0.024502543327442512,-0.00812540229492143
6029,CPT,11/18/2022,-0.006136583207337322,-0.00493975673443656
6030,CPUH,01/20/2023,0.01698017502570177,0.005775991623590562
6031,CPUH,02/17/2023,0.022428364530205726,-0.002481958642601967
6032,CPUH,06/16/2023,0.9999999999998713,0.3196883989187334
6033,CPUH,09/16/2022,-0.9369474743085678,-0.43330828122332676
6034,CPUH,10/21/2022,-0.35086354501878947,-0.16560838143285322
6035,CPUH,11/18/2022,-0.2421681783788888,-0.1211807542023282
6036,CQP,01/20/2023,0.11974814880227796,0.10511412137414336
6037,CQP,03/17/2023,0.06345694643945317,0.07875384081416141
6038,CQP,09/16/2022,0.18478613983820585,0.16182089132751523
6039,CQP,10/21/2022,0.13183117045739812,0.05615059749432069
6040,CQP,12/16/2022,0.05471389317677258,0.06333668181860008
6041,CQQQ,03/17/2023,-0.049994455639943085,-0.05691929713794553
6042,CQQQ,09/16/2022,-0.18126430691716994,-0.10002179845894103
6043,CQQQ,10/21/2022,-0.053310779895520743,-0.03354729876818499
6044,CQQQ,12/16/2022,-0.11858268601157702,-0.10691854116091137
6045,CR,03/17/2023,0.02518740790054347,0.015284729214684024
6046,CR,09/16/2022,0.12339822894539701,0.11011181000916961
6047,CR,10/21/2022,0.10233824365962049,0.07235987571554356
6048,CR,12/16/2022,0.03480097424687024,0.023520816094890533
6049,CRAI,02/17/2023,0.06574086116287951,0.03225288761084067
6050,CRAI,06/16/2023,0.03206515665427641,0.00999640252495104
6051,CRAI,09/16/2022,-0.2780260454432739,0.023116044594642296
6052,CRAI,10/21/2022,0.01809782472321843,0.016532529641301287
6053,CRAI,11/18/2022,0.055373381138604606,0.03641907137158132
6054,CRAI,12/16/2022,0.07216301640005329,0.04425852578540329
6055,CRAK,03/17/2023,0.0360232884661343,0.043226610975923285
6056,CRAK,09/16/2022,-0.9999999999999998,-0.6119005773728313
6057,CRAK,10/21/2022,0.3938143980117167,0.25839798897256017
6058,CRAK,12/16/2022,-0.3979320579040887,-0.21477305182914336
6059,CRBN,03/17/2023,-0.00524021737222814,0.0009800796252463992
6060,CRBN,09/16/2022,-0.028500871473739156,-0.060668063210835864
6061,CRBN,10/21/2022,-0.3508690620419899,-0.3613039978090967
6062,CRBN,12/16/2022,0.039389883616652854,0.03662907080754056
6063,CRBP,01/19/2024,0.02,0.0
6064,CRBP,01/20/2023,0.017780328529184174,0.005735186630593225
6065,CRBU,01/20/2023,0.0770943293824089,0.07604206994735652
6066,CRBU,04/21/2023,0.008242335744954114,0.0007740897652127061
6067,CRBU,09/16/2022,-0.2239317348066085,1.0
6068,CRBU,10/21/2022,0.6647168872442472,0.6170101408808427
6069,CRC,01/20/2023,-0.0005497250696985482,0.001480799347206219
6070,CRC,04/21/2023,0.03927594996277859,0.017681524987620132
6071,CRC,09/16/2022,0.02843334554575813,0.06500593983985957
